card_id,card_type,title,short_description,full_description,topics,skills_required,skills_gained,news_category,format,language,location,published_at,updated_at,freshness_timestamp,source_name,source_type,author_name,estimated_read_time_minutes,quality_score,popularity_score,editorial_priority,source_authority,topic_urgency,actionability_relevance,recency_score,breaking_score,novelty_score,integrity_score,status,embedding_vector
news_0039,news,Fresh Product regulation update explained,"Global Science Desk covers product, research for students who want personally relevant, current news.","Fresh Product regulation update explained focuses on product, research and explains why the update matters now. It is written for students who bring python and can deepen analytics while staying current on fast-moving developments.",product|research,python,analytics,policy_watch,explainer,en,APAC,2026-03-22T01:42:39.849543,2026-03-22T07:09:59.892168,2026-03-22T07:09:59.892168,Global Science Desk,science_media,Product Desk,12,0.913,0.9069,0.7864,0.96,0.5623,0.9577,0.7931,0.6044,0.9756,0.8857,active,"[0.0705,0.1855,0.1409,-0.0621,-0.4685,-0.0242,-0.215,-0.121,-0.3911,0.2302,0.4779,0.4708]"
news_0040,news,Climate market pulse and hiring signal,"Builder Weekly covers climate, design, policy for students who want personally relevant, current news.","Climate market pulse and hiring signal focuses on climate, design, policy and explains why the update matters now. It is written for students who bring analytics and can deepen leadership, machine_learning while staying current on fast-moving developments.",climate|design|policy,analytics,leadership|machine_learning,market_map,analysis,en,EU,2026-03-18T20:33:10.230114,2026-03-19T03:59:25.756365,2026-03-19T03:59:25.756365,Builder Weekly,company_blog,Climate Desk,12,0.8451,0.5459,0.7258,0.82,0.5064,0.5675,0.0663,0.1233,0.4324,0.8021,hidden,"[0.2602,0.3192,-0.0257,0.456,-0.1262,0.0674,-0.4043,-0.3329,0.2877,0.063,-0.2668,0.4113]"
news_0041,news,Data alert reshapes student roadmap,"Builder Weekly covers data, product for students who want personally relevant, current news.","Data alert reshapes student roadmap focuses on data, product and explains why the update matters now. It is written for students who bring analytics, python and can deepen git, react while staying current on fast-moving developments.",data|product,analytics|python,git|react,breaking,analysis,ru,MENA,2026-03-22T03:22:16.941928,2026-03-22T06:05:19.336608,2026-03-22T06:05:19.336608,Builder Weekly,company_blog,Data Desk,10,0.661,0.7461,0.5496,0.82,0.5557,0.5191,0.7697,1.0,0.8385,0.8378,active,"[0.1428,0.3644,0.0962,0.3929,-0.3304,0.2536,-0.4003,-0.1656,-0.2099,0.0857,0.2145,0.474]"
news_0042,news,New Research launch worth your attention,"Campus Pulse covers research for students who want personally relevant, current news.","New Research launch worth your attention focuses on research and explains why the update matters now. It is written for students who bring critical_thinking, data_literacy, python and can deepen machine_learning while staying current on fast-moving developments.",research,critical_thinking|data_literacy|python,machine_learning,product_launch,explainer,en,LATAM,2026-03-20T21:22:59.268834,2026-03-20T22:25:55.684769,2026-03-20T22:25:55.684769,Campus Pulse,student_media,Research Desk,6,0.8347,0.6497,0.6144,0.76,0.4202,0.7568,0.284,0.1668,0.6956,0.7753,active,"[0.0396,-0.0309,0.2861,0.3579,-0.5343,0.0353,-0.0273,-0.6023,-0.2191,0.0191,0.2154,0.2065]"
news_0043,news,Fresh Data news with direct student upside,"Campus Pulse covers data, mobile for students who want personally relevant, current news.","Fresh Data news with direct student upside focuses on data, mobile and explains why the update matters now. It is written for students who bring analytics, data_literacy, react and can deepen critical_thinking while staying current on fast-moving developments.",data|mobile,analytics|data_literacy|react,critical_thinking,student_opportunity,live_blog,ru,US,2026-03-22T02:50:10.157749,2026-03-22T05:52:23.890426,2026-03-22T05:52:23.890426,Campus Pulse,student_media,Data Desk,13,0.783,0.8643,0.6833,0.76,0.5501,0.8858,0.7494,0.2599,0.5035,0.7341,active,"[0.4716,0.1847,0.0803,0.5113,-0.2013,0.1117,-0.404,-0.3806,0.0216,0.1112,-0.2537,0.1929]"
news_0044,news,Fresh Climate news with direct student upside,"Lab Chronicle covers climate for students who want personally relevant, current news.","Fresh Climate news with direct student upside focuses on climate and explains why the update matters now. It is written for students who bring analytics, critical_thinking, public_speaking and can deepen python while staying current on fast-moving developments.",climate,analytics|critical_thinking|public_speaking,python,student_opportunity,briefing,en,LATAM,2026-03-20T05:55:37.630443,2026-03-20T16:50:31.715579,2026-03-20T16:50:31.715579,Lab Chronicle,research_lab,Climate Desk,11,0.8,0.4832,0.6184,0.97,0.6462,0.8148,0.2137,0.1527,0.7974,0.955,active,"[0.3267,0.3014,0.142,0.0314,-0.4929,0.3767,-0.0255,-0.3794,0.1561,0.0632,0.4458,-0.1572]"
news_0045,news,What the latest Climate study means right now,"Policy Radar covers climate, data for students who want personally relevant, current news.","What the latest Climate study means right now focuses on climate, data and explains why the update matters now. It is written for students who bring data_literacy, python and can deepen git, prompt_engineering while staying current on fast-moving developments.",climate|data,data_literacy|python,git|prompt_engineering,research_digest,analysis,es,Global,2026-03-18T22:24:22.909705,2026-03-19T08:12:00.619465,2026-03-19T08:12:00.619465,Policy Radar,government_watch,Climate Desk,3,0.728,0.5248,0.6017,0.95,0.472,0.5821,0.0727,0.1245,0.6809,0.877,hidden,"[0.0246,0.1883,0.0482,0.4352,-0.56,0.0622,-0.5115,-0.3037,0.0139,-0.0763,-0.0282,0.3066]"
news_0046,news,Startups research digest with practical takeaways,"Security Brief covers startups for students who want personally relevant, current news.",Startups research digest with practical takeaways focuses on startups and explains why the update matters now. It is written for students who bring leadership and can deepen design_thinking while staying current on fast-moving developments.,startups,leadership,design_thinking,research_digest,live_blog,en,LATAM,2026-03-20T07:48:39.375147,2026-03-20T16:01:23.400836,2026-03-20T16:01:23.400836,Security Brief,specialist_media,Startups Desk,2,0.8256,0.4632,0.7594,0.94,0.6429,0.6654,0.2064,0.1513,0.4196,0.9165,active,"[0.0906,0.5378,-0.4871,0.2992,-0.0162,-0.454,-0.1591,0.1587,0.1704,-0.2952,0.0337,-0.0401]"
news_0047,news,Where Ai momentum is moving this week,"Builder Weekly covers ai, design, mobile for students who want personally relevant, current news.","Where Ai momentum is moving this week focuses on ai, design, mobile and explains why the update matters now. It is written for students who bring javascript, machine_learning, python and can deepen design_thinking, git while staying current on fast-moving developments.",ai|design|mobile,javascript|machine_learning|python,design_thinking|git,market_map,analysis,en,MENA,2026-03-20T18:19:47.509991,2026-03-21T04:41:32.958610,2026-03-21T04:41:32.958610,Builder Weekly,company_blog,Ai Desk,5,0.679,0.4543,0.6342,0.82,0.5153,0.5749,0.3115,0.1723,0.4487,0.7398,active,"[0.2494,0.3863,0.1491,0.2691,-0.3083,-0.1313,-0.3634,-0.3154,-0.079,0.4735,-0.243,0.2463]"
news_0048,news,Ai moves that create student openings,"Global Science Desk covers ai for students who want personally relevant, current news.","Ai moves that create student openings focuses on ai and explains why the update matters now. It is written for students who bring analytics, python and can deepen design_thinking, prompt_engineering while staying current on fast-moving developments.",ai,analytics|python,design_thinking|prompt_engineering,student_opportunity,analysis,en,MENA,2026-03-21T18:37:08.328276,2026-03-22T05:38:48.672988,2026-03-22T05:38:48.672988,Global Science Desk,science_media,Ai Desk,5,0.8098,0.8825,0.7124,0.96,0.8827,0.8411,0.7393,0.2579,0.8214,0.89,active,"[0.0848,0.3777,-0.3779,0.1632,-0.2965,0.0856,-0.1446,-0.0643,-0.0908,0.6693,0.2354,0.221]"
news_0049,news,Product opportunity roundup for active students,"Lab Chronicle covers product, research for students who want personally relevant, current news.","Product opportunity roundup for active students focuses on product, research and explains why the update matters now. It is written for students who bring design_thinking, python and can deepen javascript while staying current on fast-moving developments.",product|research,design_thinking|python,javascript,student_opportunity,briefing,ru,MENA,2026-03-22T00:12:06.336616,2026-03-22T03:56:34.793566,2026-03-22T03:56:34.793566,Lab Chronicle,research_lab,Product Desk,3,0.8878,0.6344,0.6215,0.97,0.5413,0.9682,0.718,0.2536,0.4823,0.8886,active,"[0.4806,0.4313,0.2029,-0.4269,-0.3173,-0.213,0.0286,-0.1999,-0.3228,0.1879,0.1642,0.0792]"
news_0050,news,Where Climate momentum is moving this week,"Startup Signal covers climate, cybersecurity, fintech for students who want personally relevant, current news.","Where Climate momentum is moving this week focuses on climate, cybersecurity, fintech and explains why the update matters now. It is written for students who bring critical_thinking, leadership, python and can deepen figma while staying current on fast-moving developments.",climate|cybersecurity|fintech,critical_thinking|leadership|python,figma,market_map,analysis,es,MENA,2026-03-20T22:31:37.714669,2026-03-21T05:05:25.400787,2026-03-21T05:05:25.400787,Startup Signal,industry_media,Climate Desk,5,0.8252,0.4456,0.7182,0.88,0.607,0.7123,0.3222,0.1744,0.7166,0.7794,active,"[0.4933,0.2041,0.2608,0.4477,-0.152,0.2578,-0.3531,-0.1642,-0.0678,-0.235,0.059,-0.3769]"
news_0051,news,What changed in Climate in the last 24 hours,"Policy Radar covers climate, cybersecurity, product for students who want personally relevant, current news.","What changed in Climate in the last 24 hours focuses on climate, cybersecurity, product and explains why the update matters now. It is written for students who bring design_thinking, leadership, python and can deepen prompt_engineering, react while staying current on fast-moving developments.",climate|cybersecurity|product,design_thinking|leadership|python,prompt_engineering|react,breaking,briefing,ru,Global,2026-03-22T02:13:13.726669,2026-03-22T10:05:44.248408,2026-03-22T10:05:44.248408,Policy Radar,government_watch,Climate Desk,9,0.7936,0.9753,0.5902,0.95,0.842,0.5045,0.9203,1.0,0.9967,0.8815,active,"[0.56,0.5004,0.1786,0.0758,-0.2218,0.0204,-0.5288,0.0271,-0.2026,-0.0019,-0.0054,0.1654]"
news_0052,news,Where Design momentum is moving this week,"Security Brief covers design, product for students who want personally relevant, current news.","Where Design momentum is moving this week focuses on design, product and explains why the update matters now. It is written for students who bring design_thinking and can deepen leadership, sql while staying current on fast-moving developments.",design|product,design_thinking,leadership|sql,market_map,analysis,ru,LATAM,2026-03-22T04:18:57.934513,2026-03-22T10:44:18.618177,2026-03-22T10:44:18.618177,Security Brief,specialist_media,Design Desk,13,0.7781,0.7173,0.621,0.94,0.601,0.5049,0.9319,0.2964,0.8663,0.8654,active,"[0.4075,0.2266,0.225,-0.1393,0.3401,-0.4166,-0.1198,0.3556,-0.0873,0.1344,0.1962,0.4673]"
news_0053,news,Where Fintech momentum is moving this week,"Builder Weekly covers fintech, mobile, robotics for students who want personally relevant, current news.","Where Fintech momentum is moving this week focuses on fintech, mobile, robotics and explains why the update matters now. It is written for students who bring analytics and can deepen machine_learning, python while staying current on fast-moving developments.",fintech|mobile|robotics,analytics,machine_learning|python,market_map,explainer,en,APAC,2026-03-16T15:31:37.768097,2026-03-17T01:31:47.386784,2026-03-17T01:31:47.386784,Builder Weekly,company_blog,Fintech Desk,6,0.6533,0.3806,0.5646,0.82,0.3444,0.5083,0.0123,0.1125,0.7634,0.7247,hidden,"[-0.1714,0.2176,0.1227,0.1544,-0.3465,0.0291,-0.7398,-0.1657,0.1118,0.3479,-0.1701,0.162]"
news_0054,news,What changed in Design in the last 24 hours,"Startup Signal covers design, product for students who want personally relevant, current news.","What changed in Design in the last 24 hours focuses on design, product and explains why the update matters now. It is written for students who bring public_speaking and can deepen analytics, python while staying current on fast-moving developments.",design|product,public_speaking,analytics|python,breaking,explainer,en,Global,2026-03-21T01:38:20.954214,2026-03-21T04:33:12.147395,2026-03-21T04:33:12.147395,Startup Signal,industry_media,Design Desk,4,0.842,0.5518,0.6439,0.88,0.4381,0.6145,0.3479,0.8979,0.4294,0.8251,active,"[-0.0594,0.1875,0.393,-0.149,-0.5858,0.0459,-0.0881,0.1819,-0.1932,0.0881,0.5319,0.2654]"
news_0055,news,What the latest Climate launch unlocks,"Lab Chronicle covers climate, product, startups for students who want personally relevant, current news.","What the latest Climate launch unlocks focuses on climate, product, startups and explains why the update matters now. It is written for students who bring design_thinking and can deepen public_speaking while staying current on fast-moving developments.",climate|product|startups,design_thinking,public_speaking,product_launch,explainer,en,Global,2026-03-22T02:11:44.766927,2026-03-22T10:13:47.410301,2026-03-22T10:13:47.410301,Lab Chronicle,research_lab,Climate Desk,12,0.8026,0.9656,0.733,0.97,0.845,0.8197,0.9278,0.2956,0.9078,0.9398,active,"[0.3213,0.2168,0.2457,-0.5148,-0.1416,-0.3625,-0.2704,0.1253,0.3298,-0.0803,0.2789,0.3018]"
news_0056,news,What the latest Robotics launch unlocks,"Global Science Desk covers robotics, web for students who want personally relevant, current news.","What the latest Robotics launch unlocks focuses on robotics, web and explains why the update matters now. It is written for students who bring javascript, machine_learning and can deepen react while staying current on fast-moving developments.",robotics|web,javascript|machine_learning,react,product_launch,analysis,ru,US,2026-03-21T23:30:12.468508,2026-03-22T07:01:00.368358,2026-03-22T07:01:00.368358,Global Science Desk,science_media,Robotics Desk,12,0.7378,0.8316,0.7491,0.96,0.5727,0.772,0.8305,0.2761,0.5944,0.8752,active,"[0.0637,-0.3068,-0.1449,0.101,-0.0852,-0.7722,-0.2586,-0.0161,0.3558,0.1732,-0.1946,-0.0743]"
